#sample noise bias chi2_TATT chi2_NLA bayes_fac bayes_fac_err
2.400000000000000000e+01 9.300000000000000000e+01 1.949000000000000066e+00 2.360578074686609398e+02 4.818118074686608452e+02 5.037647387621699400e-59 5.037647387621699400e-59
2.400000000000000000e+01 9.700000000000000000e+01 2.342309999999999892e+00 2.360518074686606269e+02 5.813098074686604377e+02 1.245112811936042794e-80 1.245112811936042794e-80
2.400000000000000000e+01 2.000000000000000000e+00 3.351939999999999920e+00 2.071778074686608306e+02 5.189878074686603213e+02 2.282178540190592212e-73 2.282178540190592212e-73
2.400000000000000000e+01 6.000000000000000000e+00 3.684810000000000141e+00 2.019598074686609834e+02 4.954518074686602631e+02 2.167967548094423905e-69 2.167967548094423905e-69
2.400000000000000000e+01 1.000000000000000000e+01 2.569310000000000205e+00 1.997998074686602195e+02 4.842638074686601612e+02 1.979055931813573892e-67 1.979055931813573892e-67
2.400000000000000000e+01 1.400000000000000000e+01 3.676689999999999792e+00 2.357618074686606633e+02 4.764078074686603941e+02 6.477626043565355748e-58 6.477626043565355748e-58
2.400000000000000000e+01 1.800000000000000000e+01 3.675250000000000128e+00 2.231638074686607069e+02 5.225678074686602486e+02 1.127919976644366764e-70 1.127919976644366764e-70
2.400000000000000000e+01 2.200000000000000000e+01 2.274129999999999985e+00 2.317698074686604741e+02 5.298818074686605542e+02 2.151951721644627057e-70 2.151951721644627057e-70
2.400000000000000000e+01 2.600000000000000000e+01 3.186630000000000074e+00 2.480018074686604450e+02 5.664438074686604523e+02 8.283790660206130440e-75 8.283790660206130440e-75
2.400000000000000000e+01 3.000000000000000000e+01 2.294439999999999813e+00 2.348378074686606851e+02 5.107158074686603868e+02 1.448385869461863236e-65 1.448385869461863236e-65
2.400000000000000000e+01 3.400000000000000000e+01 3.355750000000000011e+00 2.115638074686603431e+02 5.339918074686602267e+02 1.128964310244322924e-75 1.128964310244322924e-75
2.400000000000000000e+01 3.800000000000000000e+01 3.843309999999999782e+00 2.084118074686602995e+02 5.271018074686608088e+02 7.317733675317072506e-75 7.317733675317072506e-75
2.400000000000000000e+01 4.200000000000000000e+01 1.617129999999999956e+00 2.192098074686609834e+02 5.082958074686603140e+02 1.962472233187696592e-68 1.962472233187696592e-68
2.400000000000000000e+01 4.600000000000000000e+01 3.214749999999999996e+00 2.106378074686608670e+02 5.567698074686604741e+02 8.043073053941151347e-81 8.043073053941151347e-81
2.400000000000000000e+01 5.000000000000000000e+01 1.762999999999999984e-02 2.004798074686605105e+02 4.609018074686609907e+02 3.289364759498855919e-62 3.289364759498855919e-62
2.400000000000000000e+01 5.400000000000000000e+01 3.408749999999999947e+00 2.377258074686606051e+02 4.907458074686610416e+02 1.331790500614603898e-60 1.331790500614603898e-60
2.400000000000000000e+01 5.800000000000000000e+01 2.997500000000000053e+00 2.037438074686606342e+02 5.286518074686609907e+02 3.267044540010758533e-76 3.267044540010758533e-76
2.400000000000000000e+01 6.200000000000000000e+01 3.222939999999999916e+00 2.179898074686607288e+02 5.248058074686605323e+02 2.771934339106550081e-72 2.771934339106550081e-72
2.400000000000000000e+01 6.600000000000000000e+01 3.109500000000000153e+00 2.151218074686603359e+02 4.614678074686607943e+02 3.746938793710684827e-59 3.746938793710684827e-59
2.400000000000000000e+01 7.000000000000000000e+01 2.223250000000000171e+00 2.239338074686602340e+02 4.489278074686608306e+02 1.622573907153344379e-54 1.622573907153344379e-54
2.400000000000000000e+01 7.400000000000000000e+01 2.681880000000000042e+00 2.610198074686604741e+02 5.252798074686606924e+02 4.827262597058304593e-63 4.827262597058304593e-63
2.400000000000000000e+01 7.800000000000000000e+01 2.733309999999999906e+00 2.104218074686605178e+02 4.446338074686609616e+02 1.616371635223437114e-56 1.616371635223437114e-56
2.400000000000000000e+01 8.200000000000000000e+01 2.944059999999999899e+00 1.854438074686604523e+02 4.703258074686609689e+02 1.605796554144904234e-67 1.605796554144904234e-67
2.400000000000000000e+01 8.600000000000000000e+01 2.380129999999999857e+00 2.345178074686609762e+02 5.293058074686605323e+02 1.134044124309145278e-69 1.134044124309145278e-69
2.400000000000000000e+01 9.000000000000000000e+01 2.117560000000000109e+00 2.216098074686606196e+02 4.701458074686606778e+02 1.253499431308713375e-59 1.253499431308713375e-59
