# sample noise bias chi2_TATT chi2_NLA bayes_fac bayes_fac_err
4.000000000000000000e+00 5.100000000000000000e+01 7.481900000000000217e-01 2.118618074686610271e+02 2.265718074686601540e+02 1.247073953483484460e-03 1.247073953483484460e-03
4.000000000000000000e+00 5.200000000000000000e+01 1.258189999999999920e+00 1.999258074686604232e+02 2.190558074686605323e+02 1.368048214438737510e-04 1.368048214438737510e-04
4.000000000000000000e+00 5.300000000000000000e+01 9.978799999999999892e-01 2.376258074686602413e+02 2.483998074686605833e+02 8.924497022523673884e-03 8.924497022523673884e-03
4.000000000000000000e+00 5.400000000000000000e+01 4.432499999999999774e-01 2.427358074686608234e+02 2.516858074686606415e+02 2.221571608252611088e-02 2.221571608252611088e-02
4.000000000000000000e+00 5.500000000000000000e+01 5.102499999999999813e-01 2.847178074686607943e+02 2.946818074686607360e+02 1.338052069762159409e-02 1.338052069762159409e-02
4.000000000000000000e+00 5.600000000000000000e+01 4.914399999999999880e-01 2.190678074686602486e+02 2.339658074686603868e+02 1.135189923094885893e-03 1.135189923094885893e-03
4.000000000000000000e+00 5.700000000000000000e+01 6.560000000000000275e-01 2.176358074686604596e+02 2.289638074686608888e+02 6.765255102373117328e-03 6.765255102373117328e-03
4.000000000000000000e+00 5.800000000000000000e+01 1.707940000000000014e+00 2.033358074686602777e+02 2.286478074686601758e+02 6.218664972330674731e-06 6.218664972330674731e-06
4.000000000000000000e+00 5.900000000000000000e+01 6.911300000000000221e-01 2.038478074686609034e+02 2.147438074686606342e+02 8.396374202104641901e-03 8.396374202104641901e-03
4.000000000000000000e+00 6.000000000000000000e+01 2.444399999999999906e-01 2.307978074686607215e+02 2.420758074686609689e+02 6.936518350668830803e-03 6.936518350668830803e-03
4.000000000000000000e+00 7.000000000000000000e+00 8.443800000000000194e-01 2.212178074686607943e+02 2.352338074686604159e+02 1.764381087161821359e-03 1.764381087161821359e-03
4.000000000000000000e+00 6.100000000000000000e+01 2.514399999999999968e-01 2.329678074686607943e+02 2.407498074686609471e+02 3.983715302941593511e-02 3.983715302941593511e-02
4.000000000000000000e+00 6.200000000000000000e+01 9.090000000000000302e-01 2.200378074686605032e+02 2.364798074686605105e+02 5.245576043844469346e-04 5.245576043844469346e-04
4.000000000000000000e+00 6.300000000000000000e+01 8.765600000000000058e-01 2.421938074686604523e+02 2.574978074686605396e+02 9.266308341079904781e-04 9.266308341079904781e-04
4.000000000000000000e+00 6.400000000000000000e+01 6.973799999999999999e-01 2.026418074686607724e+02 2.194218074686605178e+02 4.429935672415725393e-04 4.429935672415725393e-04
4.000000000000000000e+00 6.500000000000000000e+01 6.352499999999999813e-01 2.296638074686607069e+02 2.427858074686610053e+02 2.758811497275806372e-03 2.758811497275806372e-03
4.000000000000000000e+00 6.600000000000000000e+01 1.814399999999999902e-01 2.210258074686607870e+02 2.333258074686609689e+02 4.161185335305243177e-03 4.161185335305243177e-03
4.000000000000000000e+00 6.700000000000000000e+01 1.807499999999999940e-01 2.001998074686607652e+02 2.129238074686609252e+02 3.366252036293396806e-03 3.366252036293396806e-03
4.000000000000000000e+00 6.800000000000000000e+01 8.157499999999999751e-01 1.899938074686606342e+02 1.992838074686605978e+02 1.874261803432035814e-02 1.874261803432035814e-02
4.000000000000000000e+00 6.900000000000000000e+01 5.512999999999999845e-02 2.061878074686601394e+02 2.123518074686608088e+02 8.946074896699840462e-02 8.946074896699840462e-02
4.000000000000000000e+00 7.000000000000000000e+01 3.954400000000000137e-01 2.240058074686603504e+02 2.259178074686606124e+02 7.497951006399414808e-01 7.497951006399414808e-01
4.000000000000000000e+00 8.000000000000000000e+00 1.946299999999999975e-01 2.450538074686610344e+02 2.467038074686606706e+02 8.547422573153820036e-01 8.547422573153820036e-01
4.000000000000000000e+00 7.100000000000000000e+01 4.020599999999999730e-01 2.192658074686605687e+02 2.406598074686608015e+02 4.410421027746615127e-05 4.410421027746615127e-05
4.000000000000000000e+00 7.200000000000000000e+01 5.424999999999999822e-01 2.311298074686601467e+02 2.400478074686607215e+02 2.257402637828375552e-02 2.257402637828375552e-02
4.000000000000000000e+00 7.300000000000000000e+01 3.637500000000000178e-01 1.883498074686604014e+02 2.010738074686605614e+02 3.366252036293396806e-03 3.366252036293396806e-03
4.000000000000000000e+00 7.400000000000000000e+01 2.441300000000000137e-01 2.618658074686609325e+02 2.760858074686602777e+02 1.593288262113005341e-03 1.593288262113005341e-03
4.000000000000000000e+00 7.500000000000000000e+01 1.895000000000000018e-01 2.090218074686608816e+02 2.144318074686607360e+02 1.304252114386175443e-01 1.304252114386175443e-01
4.000000000000000000e+00 7.600000000000000000e+01 2.200000000000000011e-01 2.241738074686609252e+02 2.379578074686605760e+02 1.981392677752681023e-03 1.981392677752681023e-03
4.000000000000000000e+00 7.700000000000000000e+01 5.741300000000000292e-01 2.096978074686603577e+02 2.234898074686607288e+02 1.973482937068643962e-03 1.973482937068643962e-03
4.000000000000000000e+00 7.800000000000000000e+01 4.400600000000000067e-01 2.107718074686608816e+02 2.167638074686601612e+02 9.749489035921909963e-02 9.749489035921909963e-02
4.000000000000000000e+00 7.900000000000000000e+01 6.975000000000000089e-01 2.306038074686603068e+02 2.458798074686601467e+02 9.396949008739191155e-04 9.396949008739191155e-04
4.000000000000000000e+00 8.000000000000000000e+01 1.961299999999999988e-01 2.319678074686607943e+02 2.427418074686602267e+02 8.924497022527731402e-03 8.924497022527731402e-03
4.000000000000000000e+00 9.000000000000000000e+00 7.855600000000000360e-01 2.151978074686603577e+02 2.360478074686607215e+02 5.789061311329006705e-05 5.789061311329006705e-05
4.000000000000000000e+00 8.100000000000000000e+01 1.797499999999999931e-01 2.347618074686606633e+02 2.420958074686604959e+02 4.983910765164303869e-02 4.983910765164303869e-02
4.000000000000000000e+00 8.200000000000000000e+01 5.053100000000000369e-01 1.846678074686606124e+02 1.985798074686608743e+02 1.858556237765026341e-03 1.858556237765026341e-03
4.000000000000000000e+00 8.300000000000000000e+01 3.554399999999999782e-01 1.914418074686609543e+02 1.979998074686609471e+02 7.346432910085898271e-02 7.346432910085898271e-02
4.000000000000000000e+00 8.400000000000000000e+01 3.476899999999999991e-01 2.139678074686607943e+02 2.298738074686607433e+02 6.857788838651128873e-04 6.857788838651128873e-04
4.000000000000000000e+00 8.500000000000000000e+01 2.138799999999999868e-01 2.261898074686605469e+02 2.394298074686603286e+02 2.600750273311008137e-03 2.600750273311008137e-03
4.000000000000000000e+00 8.600000000000000000e+01 9.452500000000000346e-01 2.302158074686603868e+02 2.465238074686603795e+02 5.609070744103939994e-04 5.609070744103939994e-04
4.000000000000000000e+00 8.700000000000000000e+01 5.278100000000000014e-01 2.201518074686609907e+02 2.271258074686602413e+02 5.966824504306147969e-02 5.966824504306147969e-02
4.000000000000000000e+00 8.800000000000000000e+01 6.971300000000000274e-01 2.118858074686604596e+02 2.172078074686605760e+02 1.362920445859319152e-01 1.362920445859319152e-01
4.000000000000000000e+00 8.900000000000000000e+01 4.658100000000000018e-01 1.837458074686610416e+02 1.928718074686603359e+02 2.034428363677592486e-02 2.034428363677592486e-02
4.000000000000000000e+00 9.000000000000000000e+01 2.371300000000000074e-01 2.246698074686610198e+02 2.336298074686601467e+02 2.210491473632269013e-02 2.210491473632269013e-02
4.000000000000000000e+00 1.000000000000000000e+01 9.254999999999999893e-01 1.932598074686602558e+02 2.104618074686604814e+02 3.587247025473661922e-04 3.587247025473661922e-04
4.000000000000000000e+00 9.100000000000000000e+01 1.556899999999999951e-01 1.954838074686604159e+02 2.067118074686604814e+02 7.112117148736571068e-03 7.112117148736571068e-03
4.000000000000000000e+00 9.200000000000000000e+01 3.103799999999999892e-01 2.164218074686605178e+02 2.216458074686606778e+02 1.431366788681098512e-01 1.431366788681098512e-01
4.000000000000000000e+00 9.300000000000000000e+01 2.283799999999999997e-01 2.366818074686607360e+02 2.444378074686601394e+02 4.035841689281337991e-02 4.035841689281337991e-02
4.000000000000000000e+00 9.400000000000000000e+01 9.030599999999999739e-01 2.200698074686606560e+02 2.350218074686608816e+02 1.104949872909506432e-03 1.104949872909506432e-03
4.000000000000000000e+00 9.500000000000000000e+01 3.511900000000000022e-01 2.028798074686601467e+02 2.109838074686604159e+02 3.391305250942203836e-02 3.391305250942203836e-02
4.000000000000000000e+00 9.600000000000000000e+01 4.016899999999999915e-01 2.305698074686606560e+02 2.329978074686605396e+02 5.792881198116627273e-01 5.792881198116627273e-01
4.000000000000000000e+00 9.700000000000000000e+01 9.375000000000000000e-01 2.369358074686606415e+02 2.579418074686609543e+02 5.354675776058960568e-05 5.354675776058960568e-05
4.000000000000000000e+00 9.800000000000000000e+01 3.996299999999999852e-01 2.538218074686601540e+02 2.607278074686610125e+02 6.173184783198309988e-02 6.173184783198309988e-02
4.000000000000000000e+00 9.900000000000000000e+01 3.078099999999999725e-01 2.008718074686603359e+02 2.099418074686609543e+02 2.092197349469192280e-02 2.092197349469192280e-02
