# sample noise bias chi2_TATT chi2_NLA bayes_fac bayes_fac_err
7.000000000000000000e+00 8.900000000000000000e+01 5.206000000000000211e-02 2.300978074686609034e+02 2.314078074686603941e+02 3.255667745150912396e+00 3.255667745150912396e+00
7.000000000000000000e+00 9.000000000000000000e+01 1.618999999999999953e-02 2.268678074686604305e+02 2.283218074686601540e+02 3.029499423358574361e+00 3.029499423358574361e+00
7.000000000000000000e+00 9.100000000000000000e+01 1.480599999999999972e-01 1.958178074686602486e+02 2.050638074686603431e+02 6.156864172657680601e-02 6.156864172657680601e-02
7.000000000000000000e+00 9.200000000000000000e+01 1.705599999999999894e-01 1.986058074686607142e+02 2.016418074686607724e+02 1.373548310288531304e+00 1.373548310288531304e+00
7.000000000000000000e+00 9.300000000000000000e+01 1.045600000000000002e-01 2.130398074686609107e+02 2.155738074686605614e+02 1.765435494530282812e+00 1.765435494530282812e+00
7.000000000000000000e+00 9.500000000000000000e+01 2.806899999999999951e-01 1.936878074686601394e+02 1.982998074686602195e+02 6.246257547837935631e-01 6.246257547837935631e-01
7.000000000000000000e+00 9.600000000000000000e+01 1.038000000000000034e-02 2.347018074686602631e+02 2.359598074686609834e+02 3.341425121470525728e+00 3.341425121470525728e+00
7.000000000000000000e+00 9.700000000000000000e+01 2.450600000000000001e-01 2.396018074686608088e+02 2.433278074686604668e+02 9.727748698178376729e-01 9.727748698178376729e-01
7.000000000000000000e+00 9.800000000000000000e+01 2.676899999999999835e-01 2.851558074686608961e+02 2.855238074686603795e+02 5.214261142166957796e+00 5.214261142166957796e+00
7.000000000000000000e+00 9.900000000000000000e+01 4.899399999999999866e-01 2.155278074686602849e+02 2.222918074686604086e+02 2.129702911990444536e-01 2.129702911990444536e-01
