# sample noise bias chi2_TATT chi2_NLA bayes_fac bayes_fac_err
1.000000000000000000e+00 6.700000000000000000e+01 2.035599999999999909e-01 2.032818074686601904e+02 2.028178074686602486e+02 6.403903129036486064e+00 6.403903129036486064e+00
1.000000000000000000e+00 6.800000000000000000e+01 1.110600000000000059e-01 1.901018074686608088e+02 1.922918074686604086e+02 1.698775450698658762e+00 1.698775450698658762e+00
1.000000000000000000e+00 6.900000000000000000e+01 1.115000000000000019e-01 2.089738074686601976e+02 2.097358074686608234e+02 3.469143274040181968e+00 3.469143274040181968e+00
1.000000000000000000e+00 7.100000000000000000e+01 9.700000000000000289e-02 2.222518074686604450e+02 2.247158074686603868e+02 1.481281613893132176e+00 1.481281613893132176e+00
1.000000000000000000e+00 7.200000000000000000e+01 9.199999999999999845e-02 2.309798074686605105e+02 2.336278074686606487e+02 1.351084587958255590e+00 1.351084587958255590e+00
1.000000000000000000e+00 7.300000000000000000e+01 1.902500000000000024e-01 1.844278074686608306e+02 1.848698074686608379e+02 4.071077345115533319e+00 4.071077345115533319e+00
1.000000000000000000e+00 7.400000000000000000e+01 1.187999999999999994e-02 2.614718074686606997e+02 2.629058074686608961e+02 2.479129941016012584e+00 2.479129941016012584e+00
1.000000000000000000e+00 7.500000000000000000e+01 1.033799999999999997e-01 2.106998074686607652e+02 2.102758074686607870e+02 6.277097351066657005e+00 6.277097351066657005e+00
1.000000000000000000e+00 7.600000000000000000e+01 4.850000000000000144e-02 2.253938074686602704e+02 2.273258074686609689e+02 1.932680053433991851e+00 1.932680053433991851e+00
1.000000000000000000e+00 7.700000000000000000e+01 2.303099999999999870e-01 2.076498074686605833e+02 2.128958074686606778e+02 3.685819029703253369e-01 3.685819029703253369e-01
1.000000000000000000e+00 7.800000000000000000e+01 3.493999999999999884e-02 2.109878074686603213e+02 2.113878074686608670e+02 4.157473958752828658e+00 4.157473958752828658e+00
1.000000000000000000e+00 7.900000000000000000e+01 8.794000000000000428e-02 2.291878074686601394e+02 2.344818074686609179e+02 3.598412447451818652e-01 3.598412447451818652e-01
1.000000000000000000e+00 8.000000000000000000e+01 2.402499999999999913e-01 2.372478074686605396e+02 2.381758074686604232e+02 3.192829992135045813e+00 3.192829992135045813e+00
1.000000000000000000e+00 8.100000000000000000e+01 1.794999999999999929e-01 2.360638074686603431e+02 2.354938074686606342e+02 6.752465303727889001e+00 6.752465303727889001e+00
1.000000000000000000e+00 8.200000000000000000e+01 7.574999999999999789e-02 1.858818074686605542e+02 1.853478074686609034e+02 6.632008293672797095e+00 6.632008293672797095e+00
1.000000000000000000e+00 8.300000000000000000e+01 4.498800000000000021e-01 1.901498074686605833e+02 1.916778074686608306e+02 2.365306633712277673e+00 2.365306633712277673e+00
1.000000000000000000e+00 8.400000000000000000e+01 1.493099999999999983e-01 2.154498074686607652e+02 2.193798074686601467e+02 7.117046068941368375e-01 7.117046068941368375e-01
1.000000000000000000e+00 8.500000000000000000e+01 1.646299999999999986e-01 2.232838074686605978e+02 2.229918074686602267e+02 5.876184568497815341e+00 5.876184568497815341e+00
1.000000000000000000e+00 8.600000000000000000e+01 4.667499999999999982e-01 2.309458074686608597e+02 2.327798074686606924e+02 2.029739923586582062e+00 2.029739923586582062e+00
1.000000000000000000e+00 8.700000000000000000e+01 3.688000000000000306e-02 2.206318074686605542e+02 2.188678074686604305e+02 1.226693790872034917e+01 1.226693790872034917e+01
1.000000000000000000e+00 8.800000000000000000e+01 6.600000000000000311e-02 2.112098074686609834e+02 2.098118074686608452e+02 1.021551525878652633e+01 1.021551525878652633e+01
1.000000000000000000e+00 8.900000000000000000e+01 4.388099999999999778e-01 1.833678074686604305e+02 1.845258074686607870e+02 2.845980558238821345e+00 2.845980558238821345e+00
1.000000000000000000e+00 9.000000000000000000e+01 5.462999999999999801e-02 2.253138074686603431e+02 2.251518074686609907e+02 5.506381367936884708e+00 5.506381367936884708e+00
1.000000000000000000e+00 9.100000000000000000e+01 1.124999999999999958e-02 1.975338074686605978e+02 1.981958074686608597e+02 3.647010053186395151e+00 3.647010053186395151e+00
1.000000000000000000e+00 9.200000000000000000e+01 9.543999999999999706e-02 2.143018074686606269e+02 2.145858074686602777e+02 4.405737498367357396e+00 4.405737498367357396e+00
1.000000000000000000e+00 9.300000000000000000e+01 1.933100000000000096e-01 2.387038074686606706e+02 2.382758074686607870e+02 6.289664108336844528e+00 6.289664108336844528e+00
1.000000000000000000e+00 9.400000000000000000e+01 2.105999999999999886e-02 2.181658074686602049e+02 2.218918074686607724e+02 7.881299184267259728e-01 7.881299184267259728e-01
1.000000000000000000e+00 9.500000000000000000e+01 4.404399999999999982e-01 2.034698074686602922e+02 2.046558074686608961e+02 2.806414439498803759e+00 2.806414439498803759e+00
1.000000000000000000e+00 9.600000000000000000e+01 2.311900000000000066e-01 2.301618074686602995e+02 2.274098074686608015e+02 2.010377620642553964e+01 2.010377620642553964e+01
1.000000000000000000e+00 9.700000000000000000e+01 2.818800000000000194e-01 2.358998074686605833e+02 2.415358074686610053e+02 3.032819640961745278e-01 3.032819640961745278e-01
1.000000000000000000e+00 9.800000000000000000e+01 4.674999999999999989e-02 2.541818074686607360e+02 2.557598074686602558e+02 2.306907004846792564e+00 2.306907004846792564e+00
1.000000000000000000e+00 9.900000000000000000e+01 5.913000000000000200e-02 2.018918074686607724e+02 2.014438074686604523e+02 6.352876283530311419e+00 6.352876283530311419e+00
