# sample noise bias chi2_TATT chi2_NLA bayes_fac bayes_fac_err
2.000000000000000000e+00 7.900000000000000000e+01 1.278380000000000072e+00 2.306798074686603286e+02 2.611958074686608597e+02 1.622352982657530507e-48 1.622352982657530507e-48
2.000000000000000000e+00 8.000000000000000000e+01 1.827499999999999902e+00 2.330958074686604959e+02 2.538698074686608379e+02 2.116380605063944677e-46 2.116380605063944677e-46
2.000000000000000000e+00 8.100000000000000000e+01 1.684059999999999890e+00 2.336098074686606196e+02 2.461658074686602049e+02 1.288575290274336383e-44 1.288575290274336383e-44
2.000000000000000000e+00 8.200000000000000000e+01 1.221999999999999975e+00 1.860238074686603795e+02 2.048538074686603068e+02 5.594071453232773107e-46 5.594071453232773107e-46
2.000000000000000000e+00 8.300000000000000000e+01 9.069399999999999684e-01 1.885418074686604086e+02 2.002098074686609834e+02 2.008799303026777873e-44 2.008799303026777873e-44
2.000000000000000000e+00 8.400000000000000000e+01 2.708000000000000185e+00 2.155518074686606269e+02 2.484438074686604523e+02 4.945423714638808060e-49 4.945423714638808060e-49
2.000000000000000000e+00 8.500000000000000000e+01 1.494939999999999936e+00 2.247078074686605760e+02 2.453198074686606560e+02 2.294941534189993223e-46 2.294941534189993223e-46
2.000000000000000000e+00 8.600000000000000000e+01 2.068060000000000009e+00 2.340218074686608816e+02 2.579398074686605469e+02 4.394230633585044620e-47 4.394230633585044620e-47
2.000000000000000000e+00 8.700000000000000000e+01 1.841630000000000100e+00 2.201538074686604887e+02 2.403258074686609689e+02 2.859673243812082178e-46 2.859673243812082178e-46
2.000000000000000000e+00 8.800000000000000000e+01 2.002250000000000085e+00 2.155778074686604668e+02 2.374118074686602995e+02 1.245712141871839479e-46 1.245712141871839479e-46
2.000000000000000000e+00 8.900000000000000000e+01 2.197560000000000180e+00 1.834918074686602267e+02 2.004058074686608961e+02 1.458082585366967508e-45 1.458082585366967508e-45
2.000000000000000000e+00 9.000000000000000000e+01 1.049999999999999961e-01 2.218238074686605614e+02 2.317198074686602922e+02 4.872159080675947067e-44 4.872159080675947067e-44
2.000000000000000000e+00 9.100000000000000000e+01 2.337309999999999999e+00 1.956638074686607069e+02 2.254258074686604232e+02 2.365235404738639139e-48 2.365235404738639139e-48
2.000000000000000000e+00 9.200000000000000000e+01 2.031300000000000050e-01 2.135598074686604377e+02 2.172278074686610125e+02 1.096767257331315851e-42 1.096767257331315851e-42
2.000000000000000000e+00 9.300000000000000000e+01 1.797560000000000047e+00 2.372878074686605032e+02 2.544398074686605469e+02 1.294497093444350672e-45 1.294497093444350672e-45
2.000000000000000000e+00 9.400000000000000000e+01 2.029879999999999907e+00 2.184838074686604159e+02 2.501418074686607724e+02 9.165648589488052869e-49 9.165648589488052869e-49
2.000000000000000000e+00 9.500000000000000000e+01 2.178380000000000205e+00 2.038738074686607433e+02 2.327018074686602631e+02 3.773026837051024941e-48 3.773026837051024941e-48
2.000000000000000000e+00 9.600000000000000000e+01 7.664400000000000102e-01 2.286158074686609325e+02 2.374538074686606706e+02 8.269195143769707447e-44 8.269195143769707447e-44
2.000000000000000000e+00 9.700000000000000000e+01 2.477059999999999818e+00 2.334718074686606997e+02 2.665938074686609980e+02 4.408183266501949681e-49 4.408183266501949681e-49
2.000000000000000000e+00 9.800000000000000000e+01 2.487880000000000091e+00 2.542238074686601976e+02 2.702938074686608161e+02 2.223588372376917373e-45 2.223588372376917373e-45
2.000000000000000000e+00 9.900000000000000000e+01 6.361900000000000333e-01 1.987678074686609762e+02 2.085838074686607797e+02 5.070995664746623072e-44 5.070995664746623072e-44
